disease,sample,cell_group,gene,evidence_tier,n_nuclei,mean_log2_cp10k_plus1,median_log2_cp10k_plus1,percent_expressing
CIAP,S04,Repair_damage_SC,SLAMF9,Inflammatory_polyneuropathy,179,0,0,0
CIAP,S04,T_NK,SLAMF9,Inflammatory_polyneuropathy,70,0,0,0
CIAP,S04,Adipo,TMEM175,Inflammatory_polyneuropathy,116,0.1744115610473736,0,14.6551724137931
CIAP,S04,BNB_EC,TMEM175,Inflammatory_polyneuropathy,196,0.1470707240926785,0,6.63265306122449
CIAP,S04,B_cell,TMEM175,Inflammatory_polyneuropathy,8,0.3045556362275219,0,12.5
CIAP,S04,Endoneurial_stroma,TMEM175,Inflammatory_polyneuropathy,660,0.226552486215672,0,11.363636363636363
CIAP,S04,Epineurial_stroma,TMEM175,Inflammatory_polyneuropathy,1683,0.1594346371651127,0,7.66488413547237
CIAP,S04,Granulocyte,TMEM175,Inflammatory_polyneuropathy,5,0,0,0
CIAP,S04,Macrophage,TMEM175,Inflammatory_polyneuropathy,347,0.1247185457712801,0,6.051873198847262
CIAP,S04,Mast,TMEM175,Inflammatory_polyneuropathy,59,0.0340939996424126,0,1.694915254237288
CIAP,S04,Myelinating_SC,TMEM175,Inflammatory_polyneuropathy,187,0.2377619861646996,0,12.834224598930485
CIAP,S04,Nonmyelinating_SC,TMEM175,Inflammatory_polyneuropathy,1717,0.1401564989620306,0,5.88235294117647
CIAP,S04,Other_EC,TMEM175,Inflammatory_polyneuropathy,1091,0.1141642488901535,0,5.866177818515124
CIAP,S04,Pericyte_VSMC,TMEM175,Inflammatory_polyneuropathy,2076,0.1444678073973855,0,6.310211946050097
CIAP,S04,Perineurium,TMEM175,Inflammatory_polyneuropathy,3301,0.1733264985663134,0,8.361102696152681
CIAP,S04,Repair_damage_SC,TMEM175,Inflammatory_polyneuropathy,179,0.1288108096376448,0,8.379888268156424
CIAP,S04,T_NK,TMEM175,Inflammatory_polyneuropathy,70,0.2073147974614465,0,8.571428571428571
CIAP,S04,Adipo,DCTN1,Inflammatory_polyneuropathy,116,0.0891055708037285,0,6.896551724137931
CIAP,S04,BNB_EC,DCTN1,Inflammatory_polyneuropathy,196,0.2224615749236593,0,9.693877551020408
CIAP,S04,B_cell,DCTN1,Inflammatory_polyneuropathy,8,0,0,0
CIAP,S04,Endoneurial_stroma,DCTN1,Inflammatory_polyneuropathy,660,0.193720658964761,0,9.242424242424242
CIAP,S04,Epineurial_stroma,DCTN1,Inflammatory_polyneuropathy,1683,0.1743794920502934,0,8.674985145573382
CIAP,S04,Granulocyte,DCTN1,Inflammatory_polyneuropathy,5,0,0,0
CIAP,S04,Macrophage,DCTN1,Inflammatory_polyneuropathy,347,0.0956764773136843,0,4.322766570605188
CIAP,S04,Mast,DCTN1,Inflammatory_polyneuropathy,59,0.2401353128737015,0,10.16949152542373
CIAP,S04,Myelinating_SC,DCTN1,Inflammatory_polyneuropathy,187,0.1903707615031371,0,10.6951871657754
CIAP,S04,Nonmyelinating_SC,DCTN1,Inflammatory_polyneuropathy,1717,0.1786803017894639,0,7.62958648806057
CIAP,S04,Other_EC,DCTN1,Inflammatory_polyneuropathy,1091,0.1720880460459449,0,8.249312557286894
CIAP,S04,Pericyte_VSMC,DCTN1,Inflammatory_polyneuropathy,2076,0.2122770248490495,0,9.489402697495184
CIAP,S04,Perineurium,DCTN1,Inflammatory_polyneuropathy,3301,0.2062027598446899,0,10.269615268100576
CIAP,S04,Repair_damage_SC,DCTN1,Inflammatory_polyneuropathy,179,0.3221581616164468,0,17.318435754189945
CIAP,S04,T_NK,DCTN1,Inflammatory_polyneuropathy,70,0.0518256417121842,0,2.857142857142857
CIAP,S04,Adipo,ME1,Inflammatory_polyneuropathy,116,1.640984622238774,1.6271853250673112,75
CIAP,S04,BNB_EC,ME1,Inflammatory_polyneuropathy,196,0.0476729128166346,0,2.5510204081632653
CIAP,S04,B_cell,ME1,Inflammatory_polyneuropathy,8,0.3557978855143603,0,12.5
CIAP,S04,Endoneurial_stroma,ME1,Inflammatory_polyneuropathy,660,0.5262270875581101,0,22.12121212121212
CIAP,S04,Epineurial_stroma,ME1,Inflammatory_polyneuropathy,1683,0.4921021851558484,0,21.3903743315508
CIAP,S04,Granulocyte,ME1,Inflammatory_polyneuropathy,5,0,0,0
CIAP,S04,Macrophage,ME1,Inflammatory_polyneuropathy,347,0.8544849978317178,0,27.089337175792505
CIAP,S04,Mast,ME1,Inflammatory_polyneuropathy,59,0.149446253635326,0,5.084745762711865
CIAP,S04,Myelinating_SC,ME1,Inflammatory_polyneuropathy,187,0.5989884322980362,0,27.27272727272727
CIAP,S04,Nonmyelinating_SC,ME1,Inflammatory_polyneuropathy,1717,0.0361702827996133,0,1.7472335468841005
CIAP,S04,Other_EC,ME1,Inflammatory_polyneuropathy,1091,0.0483412839592555,0,2.1081576535288726
CIAP,S04,Pericyte_VSMC,ME1,Inflammatory_polyneuropathy,2076,0.2663760662314596,0,10.645472061657031
CIAP,S04,Perineurium,ME1,Inflammatory_polyneuropathy,3301,0.395974055862031,0,17.540139351711602
CIAP,S04,Repair_damage_SC,ME1,Inflammatory_polyneuropathy,179,0.1251079947525639,0,7.262569832402235
CIAP,S04,T_NK,ME1,Inflammatory_polyneuropathy,70,0.0249244693215176,0,1.4285714285714286
CIAP,S06,Adipo,CDH4,CIDP,116,0.0573824191747179,0,5.172413793103448
CIAP,S06,BNB_EC,CDH4,CIDP,401,0.0638578729830217,0,3.740648379052369
CIAP,S06,B_cell,CDH4,CIDP,11,0,0,0
CIAP,S06,Endoneurial_stroma,CDH4,CIDP,1178,0.0409741601090893,0,2.461799660441426
CIAP,S06,Epineurial_stroma,CDH4,CIDP,1516,0.19860210872358,0,10.356200527704486
CIAP,S06,Granulocyte,CDH4,CIDP,13,0,0,0
CIAP,S06,Macrophage,CDH4,CIDP,455,0.0585636837667464,0,3.076923076923077
CIAP,S06,Mast,CDH4,CIDP,42,0,0,0
CIAP,S06,Myelinating_SC,CDH4,CIDP,580,0.1821907411705234,0,10
CIAP,S06,Nonmyelinating_SC,CDH4,CIDP,3806,0.3568605497562859,0,14.266946925906462
CIAP,S06,Other_EC,CDH4,CIDP,1160,0.056411995933567,0,3.103448275862069
CIAP,S06,Pericyte_VSMC,CDH4,CIDP,2896,0.0510441802066429,0,2.9696132596685083
CIAP,S06,Perineurium,CDH4,CIDP,6544,0.0247900647284278,0,1.7114914425427872
CIAP,S06,Repair_damage_SC,CDH4,CIDP,485,0.201151016306605,0,9.278350515463918
CIAP,S06,T_NK,CDH4,CIDP,193,0.1083009927518727,0,5.181347150259067
CIAP,S06,Adipo,DIRAS1,CIDP,116,0,0,0
CIAP,S06,BNB_EC,DIRAS1,CIDP,401,0,0,0
CIAP,S06,B_cell,DIRAS1,CIDP,11,0,0,0
CIAP,S06,Endoneurial_stroma,DIRAS1,CIDP,1178,0,0,0
CIAP,S06,Epineurial_stroma,DIRAS1,CIDP,1516,0.0016929382701569,0,0.0659630606860158
CIAP,S06,Granulocyte,DIRAS1,CIDP,13,0,0,0
CIAP,S06,Macrophage,DIRAS1,CIDP,455,0,0,0
CIAP,S06,Mast,DIRAS1,CIDP,42,0,0,0
CIAP,S06,Myelinating_SC,DIRAS1,CIDP,580,0,0,0
CIAP,S06,Nonmyelinating_SC,DIRAS1,CIDP,3806,0.0010157391613239,0,0.0525486074619022
CIAP,S06,Other_EC,DIRAS1,CIDP,1160,0.002659248289174,0,0.1724137931034483
CIAP,S06,Pericyte_VSMC,DIRAS1,CIDP,2896,0.0021038554869309,0,0.0690607734806629
CIAP,S06,Perineurium,DIRAS1,CIDP,6544,0,0,0
CIAP,S06,Repair_damage_SC,DIRAS1,CIDP,485,0.0007402366289477,0,0.2061855670103093
CIAP,S06,T_NK,DIRAS1,CIDP,193,0,0,0
CIAP,S06,Adipo,GNG7,CIDP,116,0.2820575087708091,0,22.41379310344828
CIAP,S06,BNB_EC,GNG7,CIDP,401,0.27449850123231,0,13.71571072319202
CIAP,S06,B_cell,GNG7,CIDP,11,0.8098128709659203,0,27.27272727272727
CIAP,S06,Endoneurial_stroma,GNG7,CIDP,1178,0.0383974183722226,0,2.122241086587436
CIAP,S06,Epineurial_stroma,GNG7,CIDP,1516,0.091431402310253,0,5.408970976253298
CIAP,S06,Granulocyte,GNG7,CIDP,13,0.8763283064333152,0,23.07692307692308
CIAP,S06,Macrophage,GNG7,CIDP,455,0.5059362415970875,0,20
CIAP,S06,Mast,GNG7,CIDP,42,0.4355753933980947,0,19.047619047619047
CIAP,S06,Myelinating_SC,GNG7,CIDP,580,0.0924188376272151,0,5
CIAP,S06,Nonmyelinating_SC,GNG7,CIDP,3806,0.1825273048365971,0,7.961114030478192
CIAP,S06,Other_EC,GNG7,CIDP,1160,0.1745572473259872,0,8.448275862068966
CIAP,S06,Pericyte_VSMC,GNG7,CIDP,2896,0.0919118688229053,0,4.316298342541437
CIAP,S06,Perineurium,GNG7,CIDP,6544,0.0432555820717592,0,2.658924205378973
CIAP,S06,Repair_damage_SC,GNG7,CIDP,485,0.1942706857855091,0,8.8659793814433
CIAP,S06,T_NK,GNG7,CIDP,193,0.20228569537385,0,8.290155440414509
CIAP,S06,Adipo,SLC39A3,CIDP,116,0.0084537308408448,0,0.8620689655172413
CIAP,S06,BNB_EC,SLC39A3,CIDP,401,0.0330620163933182,0,1.4962593516209477
CIAP,S06,B_cell,SLC39A3,CIDP,11,0,0,0
CIAP,S06,Endoneurial_stroma,SLC39A3,CIDP,1178,0,0,0
CIAP,S06,Epineurial_stroma,SLC39A3,CIDP,1516,0.0049348770261303,0,0.395778364116095
CIAP,S06,Granulocyte,SLC39A3,CIDP,13,0,0,0
CIAP,S06,Macrophage,SLC39A3,CIDP,455,0.0204523455761241,0,0.8791208791208791
CIAP,S06,Mast,SLC39A3,CIDP,42,0,0,0
CIAP,S06,Myelinating_SC,SLC39A3,CIDP,580,0.0150453202341085,0,0.8620689655172413
CIAP,S06,Nonmyelinating_SC,SLC39A3,CIDP,3806,0.0099712257617173,0,0.5517603783499737
CIAP,S06,Other_EC,SLC39A3,CIDP,1160,0.0120626296221754,0,0.603448275862069
CIAP,S06,Pericyte_VSMC,SLC39A3,CIDP,2896,0.0158580522560509,0,0.8632596685082874
CIAP,S06,Perineurium,SLC39A3,CIDP,6544,0.0011388157816773,0,0.0764058679706601
CIAP,S06,Repair_damage_SC,SLC39A3,CIDP,485,0.0076513416036879,0,0.4123711340206186
CIAP,S06,T_NK,SLC39A3,CIDP,193,0.0101273803836498,0,0.5181347150259068
CIAP,S06,Adipo,DGKQ,Inflammatory_polyneuropathy,116,0.0594018275630376,0,4.310344827586207
CIAP,S06,BNB_EC,DGKQ,Inflammatory_polyneuropathy,401,0.0471929028803338,0,2.244389027431421
CIAP,S06,B_cell,DGKQ,Inflammatory_polyneuropathy,11,0.1079199237728187,0,9.090909090909092
CIAP,S06,Endoneurial_stroma,DGKQ,Inflammatory_polyneuropathy,1178,0.0497695624962108,0,2.461799660441426
CIAP,S06,Epineurial_stroma,DGKQ,Inflammatory_polyneuropathy,1516,0.033689986282135,0,1.912928759894459
CIAP,S06,Granulocyte,DGKQ,Inflammatory_polyneuropathy,13,0,0,0
CIAP,S06,Macrophage,DGKQ,Inflammatory_polyneuropathy,455,0.0613476819051123,0,2.857142857142857
CIAP,S06,Mast,DGKQ,Inflammatory_polyneuropathy,42,0,0,0
CIAP,S06,Myelinating_SC,DGKQ,Inflammatory_polyneuropathy,580,0.0138948317323872,0,0.8620689655172413
CIAP,S06,Nonmyelinating_SC,DGKQ,Inflammatory_polyneuropathy,3806,0.0072999552130713,0,0.4729374671571204
CIAP,S06,Other_EC,DGKQ,Inflammatory_polyneuropathy,1160,0.0381677605966709,0,1.9827586206896552
CIAP,S06,Pericyte_VSMC,DGKQ,Inflammatory_polyneuropathy,2896,0.0247377606731555,0,1.2776243093922652
CIAP,S06,Perineurium,DGKQ,Inflammatory_polyneuropathy,6544,0.0233357692460123,0,1.3141809290953546
CIAP,S06,Repair_damage_SC,DGKQ,Inflammatory_polyneuropathy,485,0.0547513831436973,0,2.4742268041237114
CIAP,S06,T_NK,DGKQ,Inflammatory_polyneuropathy,193,0.1417873788315988,0,7.253886010362693
CIAP,S06,Adipo,GLDC,Inflammatory_polyneuropathy,116,0.0360181489569507,0,2.586206896551724
CIAP,S06,BNB_EC,GLDC,Inflammatory_polyneuropathy,401,0.0320561737790958,0,1.4962593516209477
CIAP,S06,B_cell,GLDC,Inflammatory_polyneuropathy,11,0,0,0
CIAP,S06,Endoneurial_stroma,GLDC,Inflammatory_polyneuropathy,1178,0,0,0
CIAP,S06,Epineurial_stroma,GLDC,Inflammatory_polyneuropathy,1516,0.0052431380606764,0,0.2638522427440633
CIAP,S06,Granulocyte,GLDC,Inflammatory_polyneuropathy,13,0,0,0
CIAP,S06,Macrophage,GLDC,Inflammatory_polyneuropathy,455,0.0293167983638532,0,1.098901098901099
CIAP,S06,Mast,GLDC,Inflammatory_polyneuropathy,42,0,0,0
CIAP,S06,Myelinating_SC,GLDC,Inflammatory_polyneuropathy,580,1.6762067427588063,1.8955209133004391,60.862068965517246
CIAP,S06,Nonmyelinating_SC,GLDC,Inflammatory_polyneuropathy,3806,0.0429565902553989,0,1.8392012611665791
CIAP,S06,Other_EC,GLDC,Inflammatory_polyneuropathy,1160,0.0251533750054508,0,1.5517241379310345
CIAP,S06,Pericyte_VSMC,GLDC,Inflammatory_polyneuropathy,2896,0.0241386691382067,0,1.2085635359116025
CIAP,S06,Perineurium,GLDC,Inflammatory_polyneuropathy,6544,0,0,0
CIAP,S06,Repair_damage_SC,GLDC,Inflammatory_polyneuropathy,485,0.0573342944152924,0,3.5051546391752577
CIAP,S06,T_NK,GLDC,Inflammatory_polyneuropathy,193,0.0608695118427642,0,2.5906735751295336
CIAP,S06,Adipo,IDUA,Inflammatory_polyneuropathy,116,0.0991847715452379,0,9.482758620689657
CIAP,S06,BNB_EC,IDUA,Inflammatory_polyneuropathy,401,0.0821475528908464,0,3.99002493765586
CIAP,S06,B_cell,IDUA,Inflammatory_polyneuropathy,11,0,0,0
CIAP,S06,Endoneurial_stroma,IDUA,Inflammatory_polyneuropathy,1178,0.0591872973387414,0,3.3106960950764006
CIAP,S06,Epineurial_stroma,IDUA,Inflammatory_polyneuropathy,1516,0.0431895848157059,0,2.5725593667546174
CIAP,S06,Granulocyte,IDUA,Inflammatory_polyneuropathy,13,0,0,0
CIAP,S06,Macrophage,IDUA,Inflammatory_polyneuropathy,455,0.080219042049312,0,3.736263736263736
CIAP,S06,Mast,IDUA,Inflammatory_polyneuropathy,42,0.1498573168332452,0,9.523809523809524
CIAP,S06,Myelinating_SC,IDUA,Inflammatory_polyneuropathy,580,0.060399369075933,0,3.620689655172414
CIAP,S06,Nonmyelinating_SC,IDUA,Inflammatory_polyneuropathy,3806,0.0424955788634521,0,2.417235943247504
CIAP,S06,Other_EC,IDUA,Inflammatory_polyneuropathy,1160,0.0582197294464967,0,3.0172413793103448
CIAP,S06,Pericyte_VSMC,IDUA,Inflammatory_polyneuropathy,2896,0.0501811108702912,0,2.4171270718232045
CIAP,S06,Perineurium,IDUA,Inflammatory_polyneuropathy,6544,0.0305585833770038,0,1.8643031784841075
CIAP,S06,Repair_damage_SC,IDUA,Inflammatory_polyneuropathy,485,0.0515488253676982,0,2.6804123711340204
CIAP,S06,T_NK,IDUA,Inflammatory_polyneuropathy,193,0.0701440607701004,0,3.6269430051813463
CIAP,S06,Adipo,SLAMF9,Inflammatory_polyneuropathy,116,0,0,0
CIAP,S06,BNB_EC,SLAMF9,Inflammatory_polyneuropathy,401,0,0,0
CIAP,S06,B_cell,SLAMF9,Inflammatory_polyneuropathy,11,0,0,0
CIAP,S06,Endoneurial_stroma,SLAMF9,Inflammatory_polyneuropathy,1178,0,0,0
CIAP,S06,Epineurial_stroma,SLAMF9,Inflammatory_polyneuropathy,1516,0,0,0
CIAP,S06,Granulocyte,SLAMF9,Inflammatory_polyneuropathy,13,0,0,0
CIAP,S06,Macrophage,SLAMF9,Inflammatory_polyneuropathy,455,0,0,0
CIAP,S06,Mast,SLAMF9,Inflammatory_polyneuropathy,42,0,0,0
CIAP,S06,Myelinating_SC,SLAMF9,Inflammatory_polyneuropathy,580,0,0,0
CIAP,S06,Nonmyelinating_SC,SLAMF9,Inflammatory_polyneuropathy,3806,0,0,0
CIAP,S06,Other_EC,SLAMF9,Inflammatory_polyneuropathy,1160,0,0,0
CIAP,S06,Pericyte_VSMC,SLAMF9,Inflammatory_polyneuropathy,2896,0,0,0
CIAP,S06,Perineurium,SLAMF9,Inflammatory_polyneuropathy,6544,0,0,0
CIAP,S06,Repair_damage_SC,SLAMF9,Inflammatory_polyneuropathy,485,0,0,0
CIAP,S06,T_NK,SLAMF9,Inflammatory_polyneuropathy,193,0,0,0
CIAP,S06,Adipo,TMEM175,Inflammatory_polyneuropathy,116,0.2067125880929551,0,20.689655172413797
CIAP,S06,BNB_EC,TMEM175,Inflammatory_polyneuropathy,401,0.1112177035105724,0,5.985037406483791
CIAP,S06,B_cell,TMEM175,Inflammatory_polyneuropathy,11,0.2477286560127911,0,9.090909090909092
CIAP,S06,Endoneurial_stroma,TMEM175,Inflammatory_polyneuropathy,1178,0.1499903900184358,0,7.470288624787775
CIAP,S06,Epineurial_stroma,TMEM175,Inflammatory_polyneuropathy,1516,0.1152724244764474,0,6.530343007915568
CIAP,S06,Granulocyte,TMEM175,Inflammatory_polyneuropathy,13,0,0,0
CIAP,S06,Macrophage,TMEM175,Inflammatory_polyneuropathy,455,0.1378609451495097,0,6.373626373626373
CIAP,S06,Mast,TMEM175,Inflammatory_polyneuropathy,42,0.0377051724006665,0,2.380952380952381
CIAP,S06,Myelinating_SC,TMEM175,Inflammatory_polyneuropathy,580,0.2344756154843809,0,13.10344827586207
CIAP,S06,Nonmyelinating_SC,TMEM175,Inflammatory_polyneuropathy,3806,0.143353564591422,0,7.172884918549658
CIAP,S06,Other_EC,TMEM175,Inflammatory_polyneuropathy,1160,0.1371555518645891,0,7.241379310344828
CIAP,S06,Pericyte_VSMC,TMEM175,Inflammatory_polyneuropathy,2896,0.112132525509042,0,5.835635359116022
CIAP,S06,Perineurium,TMEM175,Inflammatory_polyneuropathy,6544,0.1126611696136112,0,6.433374083129584
CIAP,S06,Repair_damage_SC,TMEM175,Inflammatory_polyneuropathy,485,0.172883675358197,0,8.65979381443299
CIAP,S06,T_NK,TMEM175,Inflammatory_polyneuropathy,193,0.1437751971102754,0,7.253886010362693
CIAP,S06,Adipo,DCTN1,Inflammatory_polyneuropathy,116,0.07379660307661,0,6.0344827586206895
CIAP,S06,BNB_EC,DCTN1,Inflammatory_polyneuropathy,401,0.1533042003135216,0,8.977556109725686
CIAP,S06,B_cell,DCTN1,Inflammatory_polyneuropathy,11,0.1162743449637383,0,9.090909090909092
CIAP,S06,Endoneurial_stroma,DCTN1,Inflammatory_polyneuropathy,1178,0.1001625098263331,0,5.772495755517826
CIAP,S06,Epineurial_stroma,DCTN1,Inflammatory_polyneuropathy,1516,0.1144053949014419,0,7.189973614775726
CIAP,S06,Granulocyte,DCTN1,Inflammatory_polyneuropathy,13,0.2135132958165629,0,7.6923076923076925
CIAP,S06,Macrophage,DCTN1,Inflammatory_polyneuropathy,455,0.071954722741586,0,3.736263736263736
CIAP,S06,Mast,DCTN1,Inflammatory_polyneuropathy,42,0.0981793677499141,0,7.142857142857142
CIAP,S06,Myelinating_SC,DCTN1,Inflammatory_polyneuropathy,580,0.1333403586701486,0,8.275862068965518
CIAP,S06,Nonmyelinating_SC,DCTN1,Inflammatory_polyneuropathy,3806,0.1415286388931909,0,7.3568050446663165
CIAP,S06,Other_EC,DCTN1,Inflammatory_polyneuropathy,1160,0.1479775648009685,0,8.448275862068966
CIAP,S06,Pericyte_VSMC,DCTN1,Inflammatory_polyneuropathy,2896,0.1535225403545516,0,8.390883977900552
CIAP,S06,Perineurium,DCTN1,Inflammatory_polyneuropathy,6544,0.0968785743205588,0,6.02078239608802
CIAP,S06,Repair_damage_SC,DCTN1,Inflammatory_polyneuropathy,485,0.1440133549815233,0,8.041237113402062
CIAP,S06,T_NK,DCTN1,Inflammatory_polyneuropathy,193,0.0769108556971943,0,4.66321243523316
CIAP,S06,Adipo,ME1,Inflammatory_polyneuropathy,116,1.9938801612328367,2.1675163937042647,75.86206896551724
CIAP,S06,BNB_EC,ME1,Inflammatory_polyneuropathy,401,0.1269497970223214,0,7.231920199501247
CIAP,S06,B_cell,ME1,Inflammatory_polyneuropathy,11,0.2182359658641246,0,9.090909090909092
CIAP,S06,Endoneurial_stroma,ME1,Inflammatory_polyneuropathy,1178,0.5429863964473077,0,23.174872665534803
CIAP,S06,Epineurial_stroma,ME1,Inflammatory_polyneuropathy,1516,0.5735163646193399,0,26.05540897097625
CIAP,S06,Granulocyte,ME1,Inflammatory_polyneuropathy,13,0,0,0
CIAP,S06,Macrophage,ME1,Inflammatory_polyneuropathy,455,0.5940415804390703,0,21.31868131868132
CIAP,S06,Mast,ME1,Inflammatory_polyneuropathy,42,0.1665140151865252,0,9.523809523809524
CIAP,S06,Myelinating_SC,ME1,Inflammatory_polyneuropathy,580,0.2340161669797021,0,12.06896551724138
CIAP,S06,Nonmyelinating_SC,ME1,Inflammatory_polyneuropathy,3806,0.0317149645647217,0,1.7078297425118234
CIAP,S06,Other_EC,ME1,Inflammatory_polyneuropathy,1160,0.0896714666119664,0,4.655172413793104
CIAP,S06,Pericyte_VSMC,ME1,Inflammatory_polyneuropathy,2896,0.1465832151162131,0,6.837016574585636
CIAP,S06,Perineurium,ME1,Inflammatory_polyneuropathy,6544,0.5870399626521627,0,25.39731051344744
CIAP,S06,Repair_damage_SC,ME1,Inflammatory_polyneuropathy,485,0.1861458201651404,0,8.45360824742268
CIAP,S06,T_NK,ME1,Inflammatory_polyneuropathy,193,0.1448166903120127,0,7.772020725388601
CIAP,S07,Adipo,CDH4,CIDP,581,0.0010740306407224,0,0.1721170395869191
CIAP,S07,BNB_EC,CDH4,CIDP,210,0,0,0
CIAP,S07,B_cell,CDH4,CIDP,39,0,0,0
CIAP,S07,Endoneurial_stroma,CDH4,CIDP,326,0.1650536133696795,0,5.214723926380368
CIAP,S07,Epineurial_stroma,CDH4,CIDP,1032,0.1610766159641422,0,6.104651162790697
CIAP,S07,Granulocyte,CDH4,CIDP,113,0.0236409052999254,0,0.8849557522123894
CIAP,S07,Macrophage,CDH4,CIDP,360,0.0082214091501443,0,0.2777777777777778
CIAP,S07,Mast,CDH4,CIDP,40,0.088762412054669,0,5
CIAP,S07,Nonmyelinating_SC,CDH4,CIDP,263,0.1592995211446308,0,5.323193916349809
CIAP,S07,Other_EC,CDH4,CIDP,2155,0.0148933101454386,0,0.6496519721577726
CIAP,S07,Pericyte_VSMC,CDH4,CIDP,1927,0.0141467658696267,0,0.7784120394395433
CIAP,S07,Perineurium,CDH4,CIDP,1583,0.0697236454523087,0,2.4005053695514844
CIAP,S07,Repair_damage_SC,CDH4,CIDP,238,0.3477436868484421,0,11.344537815126053
CIAP,S07,T_NK,CDH4,CIDP,250,0.0054214263566085,0,0.4
CIAP,S07,Adipo,DIRAS1,CIDP,581,0,0,0
CIAP,S07,BNB_EC,DIRAS1,CIDP,210,0,0,0
CIAP,S07,B_cell,DIRAS1,CIDP,39,0,0,0
CIAP,S07,Endoneurial_stroma,DIRAS1,CIDP,326,0,0,0
CIAP,S07,Epineurial_stroma,DIRAS1,CIDP,1032,0,0,0
CIAP,S07,Granulocyte,DIRAS1,CIDP,113,0,0,0
CIAP,S07,Macrophage,DIRAS1,CIDP,360,0,0,0
CIAP,S07,Mast,DIRAS1,CIDP,40,0,0,0
CIAP,S07,Nonmyelinating_SC,DIRAS1,CIDP,263,0,0,0
CIAP,S07,Other_EC,DIRAS1,CIDP,2155,0,0,0
CIAP,S07,Pericyte_VSMC,DIRAS1,CIDP,1927,0.0032415473028825,0,0.2075765438505449
CIAP,S07,Perineurium,DIRAS1,CIDP,1583,0.001757534292921,0,0.0631711939355653
CIAP,S07,Repair_damage_SC,DIRAS1,CIDP,238,0.0156589098623408,0,0.4201680672268907
CIAP,S07,T_NK,DIRAS1,CIDP,250,0,0,0
CIAP,S07,Adipo,GNG7,CIDP,581,0.1035086249346786,0,10.327022375215146
CIAP,S07,BNB_EC,GNG7,CIDP,210,0.2599548814599199,0,11.428571428571429
CIAP,S07,B_cell,GNG7,CIDP,39,3.046673716123825,3.0237286521224385,87.17948717948718
CIAP,S07,Endoneurial_stroma,GNG7,CIDP,326,0.0072824959023308,0,0.3067484662576687
CIAP,S07,Epineurial_stroma,GNG7,CIDP,1032,0.063692883844498,0,3.6821705426356592
CIAP,S07,Granulocyte,GNG7,CIDP,113,0.2368973736642603,0,7.079646017699115
CIAP,S07,Macrophage,GNG7,CIDP,360,0.3045266826971626,0,12.777777777777777
CIAP,S07,Mast,GNG7,CIDP,40,0.1821847369171979,0,10
CIAP,S07,Nonmyelinating_SC,GNG7,CIDP,263,0.2226149560696895,0,8.745247148288973
CIAP,S07,Other_EC,GNG7,CIDP,2155,0.1985477780016415,0,9.930394431554523
CIAP,S07,Pericyte_VSMC,GNG7,CIDP,1927,0.0401374988805876,0,2.2314478463933574
CIAP,S07,Perineurium,GNG7,CIDP,1583,0.085198915048046,0,4.10612760581175
CIAP,S07,Repair_damage_SC,GNG7,CIDP,238,0.5922304865142632,0,19.327731092436977
CIAP,S07,T_NK,GNG7,CIDP,250,0.1303960221716128,0,5.6000000000000005
CIAP,S07,Adipo,SLC39A3,CIDP,581,0.0326244775902145,0,3.4423407917383817
CIAP,S07,BNB_EC,SLC39A3,CIDP,210,0.0181170302787398,0,1.4285714285714286
CIAP,S07,B_cell,SLC39A3,CIDP,39,0.040081405996984,0,2.564102564102564
CIAP,S07,Endoneurial_stroma,SLC39A3,CIDP,326,0,0,0
CIAP,S07,Epineurial_stroma,SLC39A3,CIDP,1032,0.0081458172638911,0,0.5813953488372093
CIAP,S07,Granulocyte,SLC39A3,CIDP,113,0,0,0
CIAP,S07,Macrophage,SLC39A3,CIDP,360,0,0,0
CIAP,S07,Mast,SLC39A3,CIDP,40,0,0,0
CIAP,S07,Nonmyelinating_SC,SLC39A3,CIDP,263,0,0,0
CIAP,S07,Other_EC,SLC39A3,CIDP,2155,0.0166828955755222,0,0.974477958236659
CIAP,S07,Pericyte_VSMC,SLC39A3,CIDP,1927,0.0125108121770195,0,0.7784120394395433
CIAP,S07,Perineurium,SLC39A3,CIDP,1583,0.001702843541179,0,0.1263423878711307
CIAP,S07,Repair_damage_SC,SLC39A3,CIDP,238,0,0,0
CIAP,S07,T_NK,SLC39A3,CIDP,250,0,0,0
CIAP,S07,Adipo,DGKQ,Inflammatory_polyneuropathy,581,0.0532516952589139,0,6.540447504302927
CIAP,S07,BNB_EC,DGKQ,Inflammatory_polyneuropathy,210,0.0126962369512108,0,0.4761904761904762
CIAP,S07,B_cell,DGKQ,Inflammatory_polyneuropathy,39,0.0603794378832488,0,2.564102564102564
CIAP,S07,Endoneurial_stroma,DGKQ,Inflammatory_polyneuropathy,326,0.0072783974823237,0,0.6134969325153374
CIAP,S07,Epineurial_stroma,DGKQ,Inflammatory_polyneuropathy,1032,0.0408563899806054,0,2.616279069767442
CIAP,S07,Granulocyte,DGKQ,Inflammatory_polyneuropathy,113,0.0370928858582089,0,0.8849557522123894
CIAP,S07,Macrophage,DGKQ,Inflammatory_polyneuropathy,360,0.0958211404678583,0,4.444444444444445
CIAP,S07,Mast,DGKQ,Inflammatory_polyneuropathy,40,0.0510501633364229,0,2.5
CIAP,S07,Nonmyelinating_SC,DGKQ,Inflammatory_polyneuropathy,263,0.0059872597231389,0,0.3802281368821292
